Edynamic,Ieff,Ioff,Lscale,Pstatic,V_th_eff,area,delay,delta,n0,L,V_dd,V_th,W,k_gate,tox
5.21e-09,1.33e-07,1.1e-14,2.51e-08,6.1e-15,0.54,4.94e-16,0.141,0.108,1.28,3.56e-08,0.556,0.6,1.39e-08,14.5,5.6e-08
6.48e-09,3.18e-09,2.84e-18,1.32e-08,1.58e-18,0.692,4.94e-16,7.35,0.0147,1.03,3.56e-08,0.556,0.7,1.39e-08,14.5,1.2e-08
5.3e-09,6.05e-09,8.68e-17,2.2e-08,4.82e-17,0.656,4.94e-16,3.15,0.079,1.19,3.56e-08,0.556,0.7,1.39e-08,3.9,1.2e-08
5.71e-09,2.89e-09,5.41e-18,1.62e-08,3e-18,0.682,4.94e-16,7.11,0.0319,1.07,3.56e-08,0.556,0.7,1.39e-08,14.5,2.3e-08
5.29e-09,6.21e-09,9.42e-17,2.21e-08,5.23e-17,0.655,4.94e-16,3.07,0.0803,1.19,3.56e-08,0.556,0.7,1.39e-08,14.5,4.5e-08
5.43e-09,3.9e-09,1.92e-17,1.92e-08,1.07e-17,0.67,4.94e-16,5.01,0.0543,1.12,3.56e-08,0.556,0.7,1.39e-08,14.5,3.4e-08
5.21e-09,1.04e-08,5.31e-16,2.51e-08,2.95e-16,0.64,4.94e-16,1.81,0.108,1.28,3.56e-08,0.556,0.7,1.39e-08,14.5,5.6e-08
5.15e-09,1.7e-08,3.09e-15,2.81e-08,1.71e-15,0.624,4.94e-16,1.09,0.137,1.38,3.56e-08,0.556,0.7,1.39e-08,14.5,6.7e-08
5.3e-09,2.38e-10,3.35e-18,2.2e-08,1.86e-18,0.756,4.94e-16,80.1,0.079,1.19,3.56e-08,0.556,0.8,1.39e-08,3.9,1.2e-08
5.71e-09,7.79e-11,1.45e-19,1.62e-08,8.06e-20,0.782,4.94e-16,264.0,0.0319,1.07,3.56e-08,0.556,0.8,1.39e-08,14.5,2.3e-08
5.43e-09,1.26e-10,6.14e-19,1.92e-08,3.41e-19,0.77,4.94e-16,156.0,0.0543,1.12,3.56e-08,0.556,0.8,1.39e-08,14.5,3.4e-08
6.48e-09,7.49e-11,6.67e-20,1.32e-08,3.7e-20,0.792,4.94e-16,312.0,0.0147,1.03,3.56e-08,0.556,0.8,1.39e-08,14.5,1.2e-08
5.29e-09,2.47e-10,3.67e-18,2.21e-08,2.04e-18,0.755,4.94e-16,77.3,0.0803,1.19,3.56e-08,0.556,0.8,1.39e-08,14.5,4.5e-08
5.21e-09,5.2e-10,2.57e-17,2.51e-08,1.43e-17,0.74,4.94e-16,36.0,0.108,1.28,3.56e-08,0.556,0.8,1.39e-08,14.5,5.6e-08
5.15e-09,1.1e-09,1.86e-16,2.81e-08,1.04e-16,0.724,4.94e-16,16.9,0.137,1.38,3.56e-08,0.556,0.8,1.39e-08,14.5,6.7e-08
5.3e-09,9.19e-12,1.29e-19,2.2e-08,7.18e-20,0.856,4.94e-16,2070.0,0.079,1.19,3.56e-08,0.556,0.9,1.39e-08,3.9,1.2e-08
6.48e-09,1.76e-12,1.5300000000000002e-21,1.32e-08,8.48e-22,0.892,4.94e-16,13300.0,0.0147,1.03,3.56e-08,0.556,0.9,1.39e-08,14.5,1.2e-08
5.71e-09,2.09e-12,3.9200000000000006e-21,1.62e-08,2.1800000000000003e-21,0.882,4.94e-16,9820.0,0.0319,1.07,3.56e-08,0.556,0.9,1.39e-08,14.5,2.3e-08
5.43e-09,4.01e-12,1.96e-20,1.92e-08,1.09e-20,0.87,4.94e-16,4870.0,0.0543,1.12,3.56e-08,0.556,0.9,1.39e-08,14.5,3.4e-08
5.29e-09,9.62e-12,1.43e-19,2.21e-08,7.96e-20,0.855,4.94e-16,1980.0,0.0803,1.19,3.56e-08,0.556,0.9,1.39e-08,14.5,4.5e-08
5.21e-09,2.52e-11,1.24e-18,2.51e-08,6.91e-19,0.84,4.94e-16,744.0,0.108,1.28,3.56e-08,0.556,0.9,1.39e-08,14.5,5.6e-08
5.15e-09,6.66e-11,1.13e-17,2.81e-08,6.25e-18,0.824,4.94e-16,278.0,0.137,1.38,3.56e-08,0.556,0.9,1.39e-08,14.5,6.7e-08
5.3e-09,3.55e-13,4.9900000000000006e-21,2.2e-08,2.7700000000000004e-21,0.956,4.94e-16,53700.0,0.079,1.19,3.56e-08,0.556,1.0,1.39e-08,3.9,1.2e-08
6.48e-09,4.13e-14,8.36e-77,1.32e-08,4.64e-77,0.992,4.94e-16,565000.0,0.0147,1.03,3.56e-08,0.556,1.0,1.39e-08,14.5,1.2e-08
5.71e-09,5.61e-14,1.27e-22,1.62e-08,7.03e-23,0.982,4.94e-16,366000.0,0.0319,1.07,3.56e-08,0.556,1.0,1.39e-08,14.5,2.3e-08
5.43e-09,1.28e-13,6.27e-22,1.92e-08,3.48e-22,0.97,4.94e-16,153000.0,0.0543,1.12,3.56e-08,0.556,1.0,1.39e-08,14.5,3.4e-08
5.29e-09,3.75e-13,5.59e-21,2.21e-08,3.1000000000000002e-21,0.955,4.94e-16,50700.0,0.0803,1.19,3.56e-08,0.556,1.0,1.39e-08,14.5,4.5e-08
5.21e-09,1.22e-12,6.02e-20,2.51e-08,3.34e-20,0.94,4.94e-16,15400.0,0.108,1.28,3.56e-08,0.556,1.0,1.39e-08,14.5,5.6e-08
5.15e-09,4.02e-12,6.8e-19,2.81e-08,3.78e-19,0.924,4.94e-16,4610.0,0.137,1.38,3.56e-08,0.556,1.0,1.39e-08,14.5,6.7e-08
5.3e-09,1.37e-14,1.81e-22,2.2e-08,1e-22,1.06,4.94e-16,1390000.0,0.079,1.19,3.56e-08,0.556,1.1,1.39e-08,3.9,1.2e-08
5.43e-09,4.09e-15,1.76e-153,1.92e-08,9.8e-154,1.07,4.94e-16,4780000.0,0.0543,1.12,3.56e-08,0.556,1.1,1.39e-08,14.5,3.4e-08
5.29e-09,1.46e-14,2.15e-22,2.21e-08,1.19e-22,1.06,4.94e-16,1300000.0,0.0803,1.19,3.56e-08,0.556,1.1,1.39e-08,14.5,4.5e-08
5.15e-09,2.43e-13,4.1e-20,2.81e-08,2.28e-20,1.02,4.94e-16,76300.0,0.137,1.38,3.56e-08,0.556,1.1,1.39e-08,14.5,6.7e-08
5.21e-09,5.9e-14,2.92e-21,2.51e-08,1.6200000000000002e-21,1.04,4.94e-16,318000.0,0.108,1.28,3.56e-08,0.556,1.1,1.39e-08,14.5,5.6e-08
1.13e-08,2.86e-06,1.33e-16,1.32e-08,9.78e-17,0.589,4.94e-16,0.0108,0.0147,1.03,3.56e-08,0.733,0.6,1.39e-08,14.5,1.2e-08
9.46e-09,1.2e-06,8.42e-16,1.92e-08,6.17e-16,0.56,4.94e-16,0.0214,0.0543,1.12,3.56e-08,0.733,0.6,1.39e-08,14.5,3.4e-08
9.23e-09,4.92e-07,1.37e-16,2.2e-08,1.01e-16,0.642,4.94e-16,0.0512,0.079,1.19,3.56e-08,0.733,0.7,1.39e-08,3.9,1.2e-08
9.94e-09,6.19e-07,6.64e-18,1.62e-08,4.87e-18,0.677,4.94e-16,0.0438,0.0319,1.07,3.56e-08,0.733,0.7,1.39e-08,14.5,2.3e-08
1.13e-08,9.68e-07,3.13e-18,1.32e-08,2.3e-18,0.689,4.94e-16,0.0318,0.0147,1.03,3.56e-08,0.733,0.7,1.39e-08,14.5,1.2e-08
9.46e-09,5.24e-07,2.69e-17,1.92e-08,1.97e-17,0.66,4.94e-16,0.0492,0.0543,1.12,3.56e-08,0.733,0.7,1.39e-08,14.5,3.4e-08
9.22e-09,4.91e-07,1.5e-16,2.21e-08,1.1e-16,0.641,4.94e-16,0.0512,0.0803,1.19,3.56e-08,0.733,0.7,1.39e-08,14.5,4.5e-08
9.07e-09,4.77e-07,9.51e-16,2.51e-08,6.97e-16,0.621,4.94e-16,0.0519,0.108,1.28,3.56e-08,0.733,0.7,1.39e-08,14.5,5.6e-08
9.23e-09,9.13e-08,5.29e-18,2.2e-08,3.88e-18,0.742,4.94e-16,0.276,0.079,1.19,3.56e-08,0.733,0.8,1.39e-08,3.9,1.2e-08
1.13e-08,6.13e-08,7.36e-20,1.32e-08,5.4e-20,0.789,4.94e-16,0.502,0.0147,1.03,3.56e-08,0.733,0.8,1.39e-08,14.5,1.2e-08
9.94e-09,5.41e-08,1.78e-19,1.62e-08,1.31e-19,0.777,4.94e-16,0.502,0.0319,1.07,3.56e-08,0.733,0.8,1.39e-08,14.5,2.3e-08
9.46e-09,6.75e-08,8.57e-19,1.92e-08,6.29e-19,0.76,4.94e-16,0.382,0.0543,1.12,3.56e-08,0.733,0.8,1.39e-08,14.5,3.4e-08
9.22e-09,9.28e-08,5.84e-18,2.21e-08,4.28e-18,0.741,4.94e-16,0.271,0.0803,1.19,3.56e-08,0.733,0.8,1.39e-08,14.5,4.5e-08
9.07e-09,1.25e-07,4.6e-17,2.51e-08,3.38e-17,0.721,4.94e-16,0.198,0.108,1.28,3.56e-08,0.733,0.8,1.39e-08,14.5,5.6e-08
1.13e-08,1.53e-09,1.76e-21,1.32e-08,1.29e-21,0.889,4.94e-16,20.2,0.0147,1.03,3.56e-08,0.733,0.9,1.39e-08,14.5,1.2e-08
9.23e-09,4.66e-09,2.04e-19,2.2e-08,1.5e-19,0.842,4.94e-16,5.4,0.079,1.19,3.56e-08,0.733,0.9,1.39e-08,3.9,1.2e-08
9.94e-09,1.59e-09,4.8100000000000005e-21,1.62e-08,3.53e-21,0.877,4.94e-16,17.0,0.0319,1.07,3.56e-08,0.733,0.9,1.39e-08,14.5,2.3e-08
9.46e-09,2.54e-09,2.73e-20,1.92e-08,2e-20,0.86,4.94e-16,10.2,0.0543,1.12,3.56e-08,0.733,0.9,1.39e-08,14.5,3.4e-08
9.07e-09,9.5e-09,2.23e-18,2.51e-08,1.63e-18,0.821,4.94e-16,2.6,0.108,1.28,3.56e-08,0.733,0.9,1.39e-08,14.5,5.6e-08
8.97e-09,1.8e-08,2.23e-17,2.81e-08,1.63e-17,0.8,4.94e-16,1.36,0.137,1.38,3.56e-08,0.733,0.9,1.39e-08,14.5,6.7e-08
9.22e-09,4.82e-09,2.28e-19,2.21e-08,1.67e-19,0.841,4.94e-16,5.22,0.0803,1.19,3.56e-08,0.733,0.9,1.39e-08,14.5,4.5e-08
1.13e-08,3.59e-11,2.32e-192,1.32e-08,1.7e-192,0.989,4.94e-16,858.0,0.0147,1.03,3.56e-08,0.733,1.0,1.39e-08,14.5,1.2e-08
9.23e-09,1.82e-10,7.88e-21,2.2e-08,5.78e-21,0.942,4.94e-16,138.0,0.079,1.19,3.56e-08,0.733,1.0,1.39e-08,3.9,1.2e-08
9.94e-09,4.28e-11,1.27e-22,1.62e-08,9.28e-23,0.977,4.94e-16,633.0,0.0319,1.07,3.56e-08,0.733,1.0,1.39e-08,14.5,2.3e-08
9.46e-09,8.16e-11,8.52e-22,1.92e-08,6.24e-22,0.96,4.94e-16,316.0,0.0543,1.12,3.56e-08,0.733,1.0,1.39e-08,14.5,3.4e-08
9.07e-09,4.75e-10,1.08e-19,2.51e-08,7.9e-20,0.921,4.94e-16,52.1,0.108,1.28,3.56e-08,0.733,1.0,1.39e-08,14.5,5.6e-08
9.22e-09,1.91e-10,8.890000000000001e-21,2.21e-08,6.5200000000000004e-21,0.941,4.94e-16,132.0,0.0803,1.19,3.56e-08,0.733,1.0,1.39e-08,14.5,4.5e-08
8.97e-09,1.17e-09,1.35e-18,2.81e-08,9.87e-19,0.9,4.94e-16,21.0,0.137,1.38,3.56e-08,0.733,1.0,1.39e-08,14.5,6.7e-08
9.23e-09,7.05e-12,2.89e-22,2.2e-08,2.12e-22,1.04,4.94e-16,3570.0,0.079,1.19,3.56e-08,0.733,1.1,1.39e-08,3.9,1.2e-08
9.94e-09,1.15e-12,8.96e-238,1.62e-08,6.57e-238,1.08,4.94e-16,23600.0,0.0319,1.07,3.56e-08,0.733,1.1,1.39e-08,14.5,2.3e-08
9.46e-09,2.6e-12,4.4799999999999997e-23,1.92e-08,3.2899999999999996e-23,1.06,4.94e-16,9910.0,0.0543,1.12,3.56e-08,0.733,1.1,1.39e-08,14.5,3.4e-08
9.22e-09,7.44e-12,3.58e-22,2.21e-08,2.63e-22,1.04,4.94e-16,3380.0,0.0803,1.19,3.56e-08,0.733,1.1,1.39e-08,14.5,4.5e-08
9.07e-09,2.3e-11,5.230000000000001e-21,2.51e-08,3.83e-21,1.02,4.94e-16,1070.0,0.108,1.28,3.56e-08,0.733,1.1,1.39e-08,14.5,5.6e-08
1.74e-08,2.48e-06,8.12e-20,1.32e-08,7.39e-20,0.787,4.94e-16,0.0155,0.0147,1.03,3.56e-08,0.911,0.8,1.39e-08,14.5,1.2e-08
1.53e-08,1.45e-06,2.19e-19,1.62e-08,1.99e-19,0.771,4.94e-16,0.0233,0.0319,1.07,3.56e-08,0.911,0.8,1.39e-08,14.5,2.3e-08
1.74e-08,6.64e-07,1.88e-21,1.32e-08,1.7100000000000003e-21,0.887,4.94e-16,0.0576,0.0147,1.03,3.56e-08,0.911,0.9,1.39e-08,14.5,1.2e-08
1.53e-08,4.74e-07,5.8900000000000004e-21,1.62e-08,5.360000000000001e-21,0.871,4.94e-16,0.071,0.0319,1.07,3.56e-08,0.911,0.9,1.39e-08,14.5,2.3e-08
1.42e-08,4.51e-07,3.23e-19,2.2e-08,2.94e-19,0.828,4.94e-16,0.0694,0.079,1.19,3.56e-08,0.911,0.9,1.39e-08,3.9,1.2e-08
1.46e-08,4.45e-07,3.81e-20,1.92e-08,3.48e-20,0.85,4.94e-16,0.072,0.0543,1.12,3.56e-08,0.911,0.9,1.39e-08,14.5,3.4e-08
1.42e-08,4.51e-07,3.62e-19,2.21e-08,3.3e-19,0.827,4.94e-16,0.0692,0.0803,1.19,3.56e-08,0.911,0.9,1.39e-08,14.5,4.5e-08
1.42e-08,7.41e-08,1.24e-20,2.2e-08,1.13e-20,0.928,4.94e-16,0.422,0.079,1.19,3.56e-08,0.911,1.0,1.39e-08,3.9,1.2e-08
1.74e-08,3.03e-08,0.0,1.32e-08,0.0,0.987,4.94e-16,1.26,0.0147,1.03,3.56e-08,0.911,1.0,1.39e-08,14.5,1.2e-08
1.53e-08,3.1e-08,1.27e-22,1.62e-08,1.15e-22,0.971,4.94e-16,1.09,0.0319,1.07,3.56e-08,0.911,1.0,1.39e-08,14.5,2.3e-08
1.46e-08,4.63e-08,1.21e-21,1.92e-08,1.1e-21,0.95,4.94e-16,0.693,0.0543,1.12,3.56e-08,0.911,1.0,1.39e-08,14.5,3.4e-08
1.42e-08,7.59e-08,1.41e-20,2.21e-08,1.29e-20,0.927,4.94e-16,0.412,0.0803,1.19,3.56e-08,0.911,1.0,1.39e-08,14.5,4.5e-08
1.4e-08,1.18e-07,1.93e-19,2.51e-08,1.76e-19,0.901,4.94e-16,0.261,0.108,1.28,3.56e-08,0.911,1.0,1.39e-08,14.5,5.6e-08
1.42e-08,3.58e-09,4.7e-22,2.2e-08,4.28e-22,1.03,4.94e-16,8.73,0.079,1.19,3.56e-08,0.911,1.1,1.39e-08,3.9,1.2e-08
1.53e-08,8.76e-10,0.0,1.62e-08,0.0,1.07,4.94e-16,38.5,0.0319,1.07,3.56e-08,0.911,1.1,1.39e-08,14.5,2.3e-08
1.46e-08,1.65e-09,4.4799999999999997e-23,1.92e-08,4.0799999999999996e-23,1.05,4.94e-16,19.4,0.0543,1.12,3.56e-08,0.911,1.1,1.39e-08,14.5,3.4e-08
1.42e-08,3.74e-09,5.38e-22,2.21e-08,4.9e-22,1.03,4.94e-16,8.36,0.0803,1.19,3.56e-08,0.911,1.1,1.39e-08,14.5,4.5e-08
2.49e-08,6.05e-06,8.96e-20,1.32e-08,9.76e-20,0.784,4.94e-16,0.00756,0.0147,1.03,3.56e-08,1.09,0.8,1.39e-08,14.5,1.2e-08
2.19e-08,3.34e-06,2.69e-19,1.62e-08,2.92e-19,0.765,4.94e-16,0.0121,0.0319,1.07,3.56e-08,1.09,0.8,1.39e-08,14.5,2.3e-08
3.89e-08,1.26e-05,2.6200000000000003e-21,1.1e-08,2.8500000000000002e-21,0.893,4.94e-16,0.00568,0.00624,1.01,3.56e-08,1.09,0.9,1.39e-08,3.9,1e-09
9.36e-08,4.55e-05,8.170000000000001e-21,1.03e-08,8.9e-21,0.895,4.94e-16,0.00378,0.00435,1.01,3.56e-08,1.09,0.9,1.39e-08,14.5,1e-09
2.49e-08,4.07e-06,2.11e-21,1.32e-08,2.3000000000000004e-21,0.884,4.94e-16,0.0113,0.0147,1.03,3.56e-08,1.09,0.9,1.39e-08,14.5,1.2e-08
2.19e-08,2.31e-06,7.220000000000001e-21,1.62e-08,7.860000000000001e-21,0.865,4.94e-16,0.0175,0.0319,1.07,3.56e-08,1.09,0.9,1.39e-08,14.5,2.3e-08
2.49e-08,2.09e-06,0.0,1.32e-08,0.0,0.984,4.94e-16,0.0219,0.0147,1.03,3.56e-08,1.09,1.0,1.39e-08,14.5,1.2e-08
2.03e-08,9.28e-07,1.97e-20,2.2e-08,2.14e-20,0.914,4.94e-16,0.0403,0.079,1.19,3.56e-08,1.09,1.0,1.39e-08,3.9,1.2e-08
2.19e-08,1.28e-06,1.9e-22,1.62e-08,2.07e-22,0.965,4.94e-16,0.0315,0.0319,1.07,3.56e-08,1.09,1.0,1.39e-08,14.5,2.3e-08
2.09e-08,1.03e-06,1.7e-21,1.92e-08,1.85e-21,0.941,4.94e-16,0.0372,0.0543,1.12,3.56e-08,1.09,1.0,1.39e-08,14.5,3.4e-08
2.03e-08,4.11e-07,7.6e-22,2.2e-08,8.270000000000001e-22,1.01,4.94e-16,0.091,0.079,1.19,3.56e-08,1.09,1.1,1.39e-08,3.9,1.2e-08
2.19e-08,3.45e-07,0.0,1.62e-08,0.0,1.07,4.94e-16,0.117,0.0319,1.07,3.56e-08,1.09,1.1,1.39e-08,14.5,2.3e-08
2.09e-08,3.7e-07,4.4799999999999997e-23,1.92e-08,4.8799999999999997e-23,1.04,4.94e-16,0.104,0.0543,1.12,3.56e-08,1.09,1.1,1.39e-08,14.5,3.4e-08
2.03e-08,4.13e-07,8.6e-22,2.21e-08,9.37e-22,1.01,4.94e-16,0.0905,0.0803,1.19,3.56e-08,1.09,1.1,1.39e-08,14.5,4.5e-08
3.37e-08,9.63e-06,9.88e-20,1.32e-08,1.25e-19,0.781,4.94e-16,0.00553,0.0147,1.03,3.56e-08,1.27,0.8,1.39e-08,14.5,1.2e-08
2.97e-08,4.2e-06,8.87e-21,1.62e-08,1.12e-20,0.86,4.94e-16,0.0112,0.0319,1.07,3.56e-08,1.27,0.9,1.39e-08,14.5,2.3e-08
5.26e-08,1.76e-05,8.23e-20,1.1e-08,1.04e-19,0.992,4.94e-16,0.00471,0.00624,1.01,3.56e-08,1.27,1.0,1.39e-08,3.9,1e-09
1.27e-07,6.4e-05,5.26e-20,1.03e-08,6.66e-20,0.994,4.94e-16,0.00313,0.00435,1.01,3.56e-08,1.27,1.0,1.39e-08,14.5,1e-09
2.97e-08,3.17e-06,2.5300000000000003e-22,1.62e-08,3.21e-22,0.96,4.94e-16,0.0148,0.0319,1.07,3.56e-08,1.27,1.0,1.39e-08,14.5,2.3e-08
3.37e-08,5.66e-06,3.6499999999999996e-297,1.32e-08,4.62e-297,0.981,4.94e-16,0.0094,0.0147,1.03,3.56e-08,1.27,1.0,1.39e-08,14.5,1.2e-08
5.26e-08,1.12e-05,2.61e-32,1.1e-08,3.3e-32,1.09,4.94e-16,0.00741,0.00624,1.01,3.56e-08,1.27,1.1,1.39e-08,3.9,1e-09
1.27e-07,4.05e-05,8.810000000000001e-33,1.03e-08,1.1200000000000001e-32,1.09,4.94e-16,0.00494,0.00435,1.01,3.56e-08,1.27,1.1,1.39e-08,14.5,1e-09
3.37e-08,3.68e-06,0.0,1.32e-08,0.0,1.08,4.94e-16,0.0145,0.0147,1.03,3.56e-08,1.27,1.1,1.39e-08,14.5,1.2e-08
4.38e-08,1.32e-05,1.09e-19,1.32e-08,1.57e-19,0.779,4.94e-16,0.00459,0.0147,1.03,3.56e-08,1.44,0.8,1.39e-08,14.5,1.2e-08
4.38e-08,1.12e-05,2.58e-21,1.32e-08,3.7300000000000006e-21,0.879,4.94e-16,0.00541,0.0147,1.03,3.56e-08,1.44,0.9,1.39e-08,14.5,1.2e-08
4.38e-08,9.24e-06,1.17e-22,1.32e-08,1.7e-22,0.979,4.94e-16,0.00657,0.0147,1.03,3.56e-08,1.44,1.0,1.39e-08,14.5,1.2e-08
4.38e-08,7.26e-06,1.8899999999999997e-242,1.32e-08,2.72e-242,1.08,4.94e-16,0.00836,0.0147,1.03,3.56e-08,1.44,1.1,1.39e-08,14.5,1.2e-08
3.86e-08,4.03e-06,0.0,1.62e-08,0.0,1.05,4.94e-16,0.0133,0.0319,1.07,3.56e-08,1.44,1.1,1.39e-08,14.5,2.3e-08
5.53e-08,1.68e-05,1.2e-19,1.32e-08,1.95e-19,0.776,4.94e-16,0.00406,0.0147,1.03,3.56e-08,1.62,0.8,1.39e-08,14.5,1.2e-08
5.53e-08,1.48e-05,2.82e-21,1.32e-08,4.57e-21,0.876,4.94e-16,0.0046,0.0147,1.03,3.56e-08,1.62,0.9,1.39e-08,14.5,1.2e-08
5.53e-08,1.28e-05,1.17e-22,1.32e-08,1.91e-22,0.976,4.94e-16,0.00532,0.0147,1.03,3.56e-08,1.62,1.0,1.39e-08,14.5,1.2e-08
5.53e-08,1.08e-05,1.32e-176,1.32e-08,2.14e-176,1.08,4.94e-16,0.00629,0.0147,1.03,3.56e-08,1.62,1.1,1.39e-08,14.5,1.2e-08
4.87e-08,5.92e-06,0.0,1.62e-08,0.0,1.05,4.94e-16,0.0101,0.0319,1.07,3.56e-08,1.62,1.1,1.39e-08,14.5,2.3e-08
6.81e-08,2.04e-05,1.33e-19,1.32e-08,2.39e-19,0.774,4.94e-16,0.00371,0.0147,1.03,3.56e-08,1.8,0.8,1.39e-08,14.5,1.2e-08
6.81e-08,1.84e-05,3.17e-21,1.32e-08,5.71e-21,0.874,4.94e-16,0.00411,0.0147,1.03,3.56e-08,1.8,0.9,1.39e-08,14.5,1.2e-08
6.81e-08,1.64e-05,1.17e-22,1.32e-08,2.11e-22,0.974,4.94e-16,0.00461,0.0147,1.03,3.56e-08,1.8,1.0,1.39e-08,14.5,1.2e-08
6.81e-08,1.44e-05,8.339999999999999e-142,1.32e-08,1.5e-141,1.07,4.94e-16,0.00525,0.0147,1.03,3.56e-08,1.8,1.1,1.39e-08,14.5,1.2e-08
5.99e-08,7.82e-06,3.02e-268,1.62e-08,5.44e-268,1.04,4.94e-16,0.00852,0.0319,1.07,3.56e-08,1.8,1.1,1.39e-08,14.5,2.3e-08
1.28e-09,1.15e-06,8.11e-10,1.1e-08,1.62e-10,0.199,4.74e-16,0.0112,0.00624,1.01,3.56e-08,0.2,0.2,1.33e-08,3.9,1e-09
6.84e-10,1.52e-07,3.85e-10,2.2e-08,7.7e-11,0.184,4.74e-16,0.045,0.079,1.19,3.56e-08,0.2,0.2,1.33e-08,3.9,1.2e-08
8.32e-10,3.77e-07,3.1e-10,1.32e-08,6.19e-11,0.197,4.74e-16,0.0221,0.0147,1.03,3.56e-08,0.2,0.2,1.33e-08,14.5,1.2e-08
7.35e-10,2.21e-07,2.45e-10,1.62e-08,4.91e-11,0.194,4.74e-16,0.0333,0.0319,1.07,3.56e-08,0.2,0.2,1.33e-08,14.5,2.3e-08
7.01e-10,1.72e-07,2.84e-10,1.92e-08,5.68e-11,0.189,4.74e-16,0.0407,0.0543,1.12,3.56e-08,0.2,0.2,1.33e-08,14.5,3.4e-08
1.28e-09,3.65e-08,1.79e-11,1.1e-08,3.57e-12,0.299,4.74e-16,0.352,0.00624,1.01,3.56e-08,0.2,0.3,1.33e-08,3.9,1e-09
6.84e-10,9.68e-09,1.49e-11,2.2e-08,2.98e-12,0.284,4.74e-16,0.707,0.079,1.19,3.56e-08,0.2,0.3,1.33e-08,3.9,1.2e-08
8.32e-10,1.3e-08,7.28e-12,1.32e-08,1.46e-12,0.297,4.74e-16,0.639,0.0147,1.03,3.56e-08,0.2,0.3,1.33e-08,14.5,1.2e-08
7.35e-10,9e-09,6.59e-12,1.62e-08,1.32e-12,0.294,4.74e-16,0.817,0.0319,1.07,3.56e-08,0.2,0.3,1.33e-08,14.5,2.3e-08
7.01e-10,8.7e-09,9.06e-12,1.92e-08,1.81e-12,0.289,4.74e-16,0.806,0.0543,1.12,3.56e-08,0.2,0.3,1.33e-08,14.5,3.4e-08
6.84e-10,9.75e-09,1.53e-11,2.21e-08,3.06e-12,0.284,4.74e-16,0.701,0.0803,1.19,3.56e-08,0.2,0.3,1.33e-08,14.5,4.5e-08
1.28e-09,8.11e-10,3.93e-13,1.1e-08,7.86e-14,0.399,4.74e-16,15.8,0.00624,1.01,3.56e-08,0.2,0.4,1.33e-08,3.9,1e-09
8.32e-10,3.1e-10,1.71e-13,1.32e-08,3.42e-14,0.397,4.74e-16,26.9,0.0147,1.03,3.56e-08,0.2,0.4,1.33e-08,14.5,1.2e-08
6.84e-10,3.85e-10,5.75e-13,2.2e-08,1.15e-13,0.384,4.74e-16,17.8,0.079,1.19,3.56e-08,0.2,0.4,1.33e-08,3.9,1.2e-08
7.35e-10,2.45e-10,1.77e-13,1.62e-08,3.53e-14,0.394,4.74e-16,30.0,0.0319,1.07,3.56e-08,0.2,0.4,1.33e-08,14.5,2.3e-08
7.01e-10,2.84e-10,2.89e-13,1.92e-08,5.79e-14,0.389,4.74e-16,24.7,0.0543,1.12,3.56e-08,0.2,0.4,1.33e-08,14.5,3.4e-08
6.73e-10,5.92e-10,1.39e-12,2.51e-08,2.78e-13,0.378,4.74e-16,11.4,0.108,1.28,3.56e-08,0.2,0.4,1.33e-08,14.5,5.6e-08
6.84e-10,3.92e-10,5.98e-13,2.21e-08,1.2e-13,0.384,4.74e-16,17.4,0.0803,1.19,3.56e-08,0.2,0.4,1.33e-08,14.5,4.5e-08
6.66e-10,9.28e-10,3.4e-12,2.81e-08,6.8e-13,0.373,4.74e-16,7.18,0.137,1.38,3.56e-08,0.2,0.4,1.33e-08,14.5,6.7e-08
6.84e-10,1.49e-11,2.22e-14,2.2e-08,4.44e-15,0.484,4.74e-16,460.0,0.079,1.19,3.56e-08,0.2,0.5,1.33e-08,3.9,1.2e-08
8.32e-10,7.28e-12,4.02e-15,1.32e-08,8.03e-16,0.497,4.74e-16,1140.0,0.0147,1.03,3.56e-08,0.2,0.5,1.33e-08,14.5,1.2e-08
7.01e-10,9.06e-12,9.23e-15,1.92e-08,1.85e-15,0.489,4.74e-16,773.0,0.0543,1.12,3.56e-08,0.2,0.5,1.33e-08,14.5,3.4e-08
7.35e-10,6.59e-12,4.74e-15,1.62e-08,9.48e-16,0.494,4.74e-16,1120.0,0.0319,1.07,3.56e-08,0.2,0.5,1.33e-08,14.5,2.3e-08
6.84e-10,1.53e-11,2.33e-14,2.21e-08,4.66e-15,0.484,4.74e-16,446.0,0.0803,1.19,3.56e-08,0.2,0.5,1.33e-08,14.5,4.5e-08
6.73e-10,2.87e-11,6.72e-14,2.51e-08,1.34e-14,0.478,4.74e-16,234.0,0.108,1.28,3.56e-08,0.2,0.5,1.33e-08,14.5,5.6e-08
6.66e-10,5.62e-11,2.05e-13,2.81e-08,4.1e-14,0.473,4.74e-16,118.0,0.137,1.38,3.56e-08,0.2,0.5,1.33e-08,14.5,6.7e-08
8.32e-10,1.71e-13,9.44e-17,1.32e-08,1.89e-17,0.597,4.74e-16,48700.0,0.0147,1.03,3.56e-08,0.2,0.6,1.33e-08,14.5,1.2e-08
6.84e-10,5.75e-13,8.57e-16,2.2e-08,1.71e-16,0.584,4.74e-16,11900.0,0.079,1.19,3.56e-08,0.2,0.6,1.33e-08,3.9,1.2e-08
