Edynamic,Ieff,Ioff,Lscale,Pstatic,V_th_eff,area,delay,delta,n0,L,V_dd,V_th,W,k_gate,tox
2.75e-08,9.91e-06,2.2e-20,1.1e-08,2.2e-20,0.858,4.3e-16,0.00556,0.0167,1.03,2.87e-08,1.0,0.875,1.5e-08,3.9,1e-09
2.05e-08,5.44e-06,2.23e-20,1.19e-08,2.23e-20,0.852,4.3e-16,0.00753,0.0228,1.05,2.87e-08,1.0,0.875,1.5e-08,14.5,7.07e-09
2.61e-08,9.03e-06,2.15e-20,1.11e-08,2.15e-20,0.858,4.3e-16,0.00579,0.0173,1.04,2.87e-08,1.0,0.875,1.5e-08,25.0,7.07e-09
1.78e-08,3.74e-06,3.33e-20,1.29e-08,3.33e-20,0.844,4.3e-16,0.0095,0.0308,1.07,2.87e-08,1.0,0.875,1.5e-08,25.0,1.88e-08
1.56e-08,2.44e-06,1.44e-19,1.51e-08,1.44e-19,0.825,4.3e-16,0.0128,0.0505,1.11,2.87e-08,1.0,0.875,1.5e-08,14.5,1.88e-08
2.75e-08,8.14e-08,5.44e-58,1.1e-08,5.44e-58,1.08,4.3e-16,0.676,0.0167,1.03,2.87e-08,1.0,1.1,1.5e-08,3.9,1e-09
1.48e-08,9.95e-08,4.7e-22,1.71e-08,4.7e-22,1.03,4.3e-16,0.297,0.0715,1.17,2.87e-08,1.0,1.1,1.5e-08,3.9,7.07e-09
1.56e-08,6.59e-08,8.89e-23,1.51e-08,8.89e-23,1.05,4.3e-16,0.474,0.0505,1.11,2.87e-08,1.0,1.1,1.5e-08,14.5,1.88e-08
1.46e-08,1.17e-07,1.1200000000000002e-21,1.78e-08,1.1200000000000002e-21,1.02,4.3e-16,0.25,0.0797,1.19,2.87e-08,1.0,1.1,1.5e-08,25.0,5e-08
1.78e-08,5.16e-08,0.0,1.29e-08,0.0,1.07,4.3e-16,0.688,0.0308,1.07,2.87e-08,1.0,1.1,1.5e-08,25.0,1.88e-08
3.58e-08,1.49e-05,4.41e-20,1.27e-08,6.18e-20,0.835,4.3e-16,0.00343,0.0285,1.06,2.87e-08,1.4,0.875,1.5e-08,3.9,2.66e-09
6.54e-08,5.3e-05,3.22e-20,1.07e-08,4.51e-20,0.854,4.3e-16,0.00176,0.015,1.03,2.87e-08,1.4,0.875,1.5e-08,14.5,2.66e-09
9.5e-08,9.08e-05,4.53e-20,1.04e-08,6.35e-20,0.856,4.3e-16,0.0015,0.0133,1.03,2.87e-08,1.4,0.875,1.5e-08,25.0,2.66e-09
4.01e-08,2.05e-05,3.12e-20,1.19e-08,4.37e-20,0.843,4.3e-16,0.0028,0.0228,1.05,2.87e-08,1.4,0.875,1.5e-08,14.5,7.07e-09
5.13e-08,3.48e-05,2.79e-20,1.11e-08,3.91e-20,0.851,4.3e-16,0.0021,0.0173,1.04,2.87e-08,1.4,0.875,1.5e-08,25.0,7.07e-09
3.06e-08,8.29e-06,2.91e-19,1.51e-08,4.08e-19,0.804,4.3e-16,0.00528,0.0505,1.11,2.87e-08,1.4,0.875,1.5e-08,14.5,1.88e-08
3.48e-08,1.36e-05,5.2e-20,1.29e-08,7.27e-20,0.832,4.3e-16,0.00365,0.0308,1.07,2.87e-08,1.4,0.875,1.5e-08,25.0,1.88e-08
3.58e-08,8.98e-06,1.4899999999999999e-52,1.27e-08,2.08e-52,1.06,4.3e-16,0.0057,0.0285,1.06,2.87e-08,1.4,1.1,1.5e-08,3.9,2.66e-09
2.9e-08,4.01e-06,1.2800000000000001e-21,1.71e-08,1.79e-21,1.0,4.3e-16,0.0103,0.0715,1.17,2.87e-08,1.4,1.1,1.5e-08,3.9,7.07e-09
4.01e-08,1.22e-05,1.74e-152,1.19e-08,2.43e-152,1.07,4.3e-16,0.0047,0.0228,1.05,2.87e-08,1.4,1.1,1.5e-08,14.5,7.07e-09
5.13e-08,2.06e-05,1.79e-155,1.11e-08,2.5e-155,1.08,4.3e-16,0.00356,0.0173,1.04,2.87e-08,1.4,1.1,1.5e-08,25.0,7.07e-09
3.06e-08,5.16e-06,8.89e-23,1.51e-08,1.24e-22,1.03,4.3e-16,0.00848,0.0505,1.11,2.87e-08,1.4,1.1,1.5e-08,14.5,1.88e-08
2.86e-08,3.74e-06,3.17e-21,1.78e-08,4.4400000000000004e-21,0.988,4.3e-16,0.0109,0.0797,1.19,2.87e-08,1.4,1.1,1.5e-08,25.0,5e-08
3.48e-08,8.22e-06,0.0,1.29e-08,0.0,1.06,4.3e-16,0.00604,0.0308,1.07,2.87e-08,1.4,1.1,1.5e-08,25.0,1.88e-08
1.08e-07,9.24e-05,6.21e-20,1.07e-08,1.12e-19,0.848,4.3e-16,0.0013,0.015,1.03,2.87e-08,1.8,0.875,1.5e-08,14.5,2.66e-09
1.57e-07,0.000158,7.39e-20,1.04e-08,1.33e-19,0.851,4.3e-16,0.0011,0.0133,1.03,2.87e-08,1.8,0.875,1.5e-08,25.0,2.66e-09
8.47e-08,6.06e-05,3.62e-20,1.11e-08,6.52e-20,0.844,4.3e-16,0.00155,0.0173,1.04,2.87e-08,1.8,0.875,1.5e-08,25.0,7.07e-09
1.57e-07,0.000121,1.5e-26,1.04e-08,2.7000000000000004e-26,1.08,4.3e-16,0.00144,0.0133,1.03,2.87e-08,1.8,1.1,1.5e-08,25.0,2.66e-09
6.63e-08,2.72e-05,6.19e-80,1.19e-08,1.11e-79,1.06,4.3e-16,0.00271,0.0228,1.05,2.87e-08,1.8,1.1,1.5e-08,14.5,7.07e-09
5.75e-08,1.81e-05,7.69e-219,1.29e-08,1.38e-218,1.04,4.3e-16,0.00353,0.0308,1.07,2.87e-08,1.8,1.1,1.5e-08,25.0,1.88e-08
2.5e-09,4.51e-06,3.56e-09,1.03e-08,7.13e-10,0.198,3.89e-16,0.00553,0.0125,1.03,2.87e-08,0.2,0.2,1.36e-08,14.5,1e-09
1.04e-09,1.27e-06,1.08e-09,1.1e-08,2.17e-10,0.197,3.89e-16,0.00821,0.0167,1.03,2.87e-08,0.2,0.2,1.36e-08,3.9,1e-09
7.09e-10,5.23e-07,5.48e-10,1.27e-08,1.1e-10,0.194,3.89e-16,0.0136,0.0285,1.06,2.87e-08,0.2,0.2,1.36e-08,3.9,2.66e-09
1.26e-09,1.75e-06,1.44e-09,1.07e-08,2.89e-10,0.197,3.89e-16,0.00718,0.015,1.03,2.87e-08,0.2,0.2,1.36e-08,14.5,2.66e-09
8.47e-08,4.63e-05,8.72e-81,1.11e-08,1.57e-80,1.07,4.3e-16,0.00203,0.0173,1.04,2.87e-08,1.8,1.1,1.5e-08,25.0,7.07e-09
1.8e-09,2.97e-06,2.38e-09,1.04e-08,4.76e-10,0.197,3.89e-16,0.00607,0.0133,1.03,2.87e-08,0.2,0.2,1.36e-08,25.0,2.66e-09
5.83e-10,2.6e-07,5.79e-10,1.71e-08,1.16e-10,0.186,3.89e-16,0.0224,0.0715,1.17,2.87e-08,0.2,0.2,1.36e-08,3.9,7.07e-09
9.94e-10,1.16e-06,9.98e-10,1.11e-08,2e-10,0.197,3.89e-16,0.00857,0.0173,1.04,2.87e-08,0.2,0.2,1.36e-08,25.0,7.07e-09
6.13e-10,3.18e-07,4.89e-10,1.51e-08,9.78e-11,0.19,3.89e-16,0.0193,0.0505,1.11,2.87e-08,0.2,0.2,1.36e-08,14.5,1.88e-08
1.08e-07,7.06e-05,1.92e-26,1.07e-08,3.45e-26,1.07,4.3e-16,0.0017,0.015,1.03,2.87e-08,1.8,1.1,1.5e-08,14.5,2.66e-09
5.47e-10,2.04e-07,1.65e-09,2.35e-08,3.31e-10,0.171,3.89e-16,0.0268,0.147,1.42,2.87e-08,0.2,0.2,1.36e-08,14.5,5e-08
2.5e-09,1.39e-09,7.98e-13,1.03e-08,1.6e-13,0.423,3.89e-16,18.0,0.0125,1.03,2.87e-08,0.2,0.425,1.36e-08,14.5,1e-09
5.76e-10,2.48e-07,6.35e-10,1.78e-08,1.27e-10,0.184,3.89e-16,0.0233,0.0797,1.19,2.87e-08,0.2,0.2,1.36e-08,25.0,5e-08
1.04e-09,4.26e-10,2.87e-13,1.1e-08,5.75e-14,0.422,3.89e-16,24.5,0.0167,1.03,2.87e-08,0.2,0.425,1.36e-08,3.9,1e-09
7.09e-10,2.2e-10,1.51e-13,1.27e-08,3.01e-14,0.419,3.89e-16,32.2,0.0285,1.06,2.87e-08,0.2,0.425,1.36e-08,3.9,2.66e-09
1.8e-09,9.29e-10,5.01e-13,1.04e-08,1e-13,0.422,3.89e-16,19.4,0.0133,1.03,2.87e-08,0.2,0.425,1.36e-08,25.0,2.66e-09
7.89e-10,2.63e-10,1.65e-13,1.19e-08,3.29e-14,0.42,3.89e-16,30.0,0.0228,1.05,2.87e-08,0.2,0.425,1.36e-08,14.5,7.07e-09
5.83e-10,2.53e-10,3.36e-13,1.71e-08,6.73e-14,0.411,3.89e-16,23.1,0.0715,1.17,2.87e-08,0.2,0.425,1.36e-08,3.9,7.07e-09
9.94e-10,3.93e-10,2.26e-13,1.11e-08,4.52e-14,0.422,3.89e-16,25.3,0.0173,1.04,2.87e-08,0.2,0.425,1.36e-08,25.0,7.07e-09
6.13e-10,2.05e-10,1.97e-13,1.51e-08,3.94e-14,0.415,3.89e-16,29.9,0.0505,1.11,2.87e-08,0.2,0.425,1.36e-08,14.5,1.88e-08
6.91e-10,4.81e-07,5.25e-10,1.29e-08,1.05e-10,0.194,3.89e-16,0.0143,0.0308,1.07,2.87e-08,0.2,0.2,1.36e-08,25.0,1.88e-08
6.91e-10,2.12e-10,1.5e-13,1.29e-08,3e-14,0.419,3.89e-16,32.6,0.0308,1.07,2.87e-08,0.2,0.425,1.36e-08,25.0,1.88e-08
5.47e-10,8.38e-10,3.59e-12,2.35e-08,7.18e-13,0.396,3.89e-16,6.53,0.147,1.42,2.87e-08,0.2,0.425,1.36e-08,14.5,5e-08
5.76e-10,2.82e-10,4.25e-13,1.78e-08,8.51e-14,0.409,3.89e-16,20.4,0.0797,1.19,2.87e-08,0.2,0.425,1.36e-08,25.0,5e-08
7.89e-10,6.99e-07,6.62e-10,1.19e-08,1.32e-10,0.195,3.89e-16,0.0113,0.0228,1.05,2.87e-08,0.2,0.2,1.36e-08,14.5,7.07e-09
5.83e-10,1.47e-13,1.95e-16,1.71e-08,3.91e-17,0.636,3.89e-16,39700.0,0.0715,1.17,2.87e-08,0.2,0.65,1.36e-08,3.9,7.07e-09
7.89e-10,6.55e-14,4.1e-17,1.19e-08,8.19e-18,0.645,3.89e-16,120000.0,0.0228,1.05,2.87e-08,0.2,0.65,1.36e-08,14.5,7.07e-09
9.94e-10,8.88e-14,5.11e-17,1.11e-08,1.02e-17,0.647,3.89e-16,112000.0,0.0173,1.04,2.87e-08,0.2,0.65,1.36e-08,25.0,7.07e-09
1.26e-09,5.65e-10,3.13e-13,1.07e-08,6.27e-14,0.422,3.89e-16,22.2,0.015,1.03,2.87e-08,0.2,0.425,1.36e-08,14.5,2.66e-09
6.13e-10,8.26e-14,7.92e-17,1.51e-08,1.58e-17,0.64,3.89e-16,74200.0,0.0505,1.11,2.87e-08,0.2,0.65,1.36e-08,14.5,1.88e-08
6.91e-10,6.06e-14,4.28e-17,1.29e-08,8.57e-18,0.644,3.89e-16,114000.0,0.0308,1.07,2.87e-08,0.2,0.65,1.36e-08,25.0,1.88e-08
5.47e-10,1.82e-12,7.77e-15,2.35e-08,1.55e-15,0.621,3.89e-16,3010.0,0.147,1.42,2.87e-08,0.2,0.65,1.36e-08,14.5,5e-08
5.76e-10,1.89e-13,2.85e-16,1.78e-08,5.69e-17,0.634,3.89e-16,30500.0,0.0797,1.19,2.87e-08,0.2,0.65,1.36e-08,25.0,5e-08
6.13e-10,3.32e-17,3.18e-20,1.51e-08,6.370000000000001e-21,0.865,3.89e-16,184000000.0,0.0505,1.11,2.87e-08,0.2,0.875,1.36e-08,14.5,1.88e-08
6.91e-10,1.73e-17,1.23e-20,1.29e-08,2.45e-21,0.869,3.89e-16,399000000.0,0.0308,1.07,2.87e-08,0.2,0.875,1.36e-08,25.0,1.88e-08
5.76e-10,1.26e-16,1.9e-19,1.78e-08,3.81e-20,0.859,3.89e-16,45600000.0,0.0797,1.19,2.87e-08,0.2,0.875,1.36e-08,25.0,5e-08
5.47e-10,3.93e-15,1.68e-17,2.35e-08,3.36e-18,0.846,3.89e-16,1390000.0,0.147,1.42,2.87e-08,0.2,0.875,1.36e-08,14.5,5e-08
6.38e-09,4.59e-06,2.3e-13,1.27e-08,1.38e-13,0.408,3.89e-16,0.00464,0.0285,1.06,2.87e-08,0.6,0.425,1.36e-08,3.9,2.66e-09
7.1e-09,6.27e-06,2.32e-13,1.19e-08,1.39e-13,0.411,3.89e-16,0.00378,0.0228,1.05,2.87e-08,0.6,0.425,1.36e-08,14.5,7.07e-09
8.95e-09,1.06e-05,2.94e-13,1.11e-08,1.77e-13,0.415,3.89e-16,0.00281,0.0173,1.04,2.87e-08,0.6,0.425,1.36e-08,25.0,7.07e-09
6.21e-09,4.19e-06,2.36e-13,1.29e-08,1.41e-13,0.407,3.89e-16,0.00494,0.0308,1.07,2.87e-08,0.6,0.425,1.36e-08,25.0,1.88e-08
6.38e-09,1.73e-07,6.31e-17,1.27e-08,3.79e-17,0.633,3.89e-16,0.123,0.0285,1.06,2.87e-08,0.6,0.65,1.36e-08,3.9,2.66e-09
5.25e-09,1.59e-07,5.07e-16,1.71e-08,3.04e-16,0.607,3.89e-16,0.11,0.0715,1.17,2.87e-08,0.6,0.65,1.36e-08,3.9,7.07e-09
7.1e-09,2.09e-07,5.77e-17,1.19e-08,3.46e-17,0.636,3.89e-16,0.113,0.0228,1.05,2.87e-08,0.6,0.65,1.36e-08,14.5,7.07e-09
8.95e-09,3.16e-07,6.65e-17,1.11e-08,3.99e-17,0.64,3.89e-16,0.0945,0.0173,1.04,2.87e-08,0.6,0.65,1.36e-08,25.0,7.07e-09
5.52e-09,1.48e-07,1.61e-16,1.51e-08,9.65e-17,0.62,3.89e-16,0.125,0.0505,1.11,2.87e-08,0.6,0.65,1.36e-08,14.5,1.88e-08
6.21e-09,1.65e-07,6.74e-17,1.29e-08,4.04e-17,0.632,3.89e-16,0.125,0.0308,1.07,2.87e-08,0.6,0.65,1.36e-08,25.0,1.88e-08
4.93e-09,2.36e-07,3.89e-14,2.35e-08,2.34e-14,0.562,3.89e-16,0.0696,0.147,1.42,2.87e-08,0.6,0.65,1.36e-08,14.5,5e-08
5.19e-09,1.66e-07,8.07e-16,1.78e-08,4.84e-16,0.602,3.89e-16,0.104,0.0797,1.19,2.87e-08,0.6,0.65,1.36e-08,25.0,5e-08
6.38e-09,5.43e-11,1.73e-20,1.27e-08,1.04e-20,0.858,3.89e-16,392.0,0.0285,1.06,2.87e-08,0.6,0.875,1.36e-08,3.9,2.66e-09
1.13e-08,1.09e-10,1.87e-20,1.07e-08,1.12e-20,0.866,3.89e-16,345.0,0.015,1.03,2.87e-08,0.6,0.875,1.36e-08,14.5,2.66e-09
5.25e-09,1.25e-10,2.95e-19,1.71e-08,1.77e-19,0.832,3.89e-16,139.0,0.0715,1.17,2.87e-08,0.6,0.875,1.36e-08,3.9,7.07e-09
7.1e-09,5.87e-11,1.44e-20,1.19e-08,8.64e-21,0.861,3.89e-16,403.0,0.0228,1.05,2.87e-08,0.6,0.875,1.36e-08,14.5,7.07e-09
8.95e-09,7.92e-11,1.5e-20,1.11e-08,9.000000000000001e-21,0.865,3.89e-16,376.0,0.0173,1.04,2.87e-08,0.6,0.875,1.36e-08,25.0,7.07e-09
5.52e-09,7.33e-11,6.47e-20,1.51e-08,3.88e-20,0.845,3.89e-16,251.0,0.0505,1.11,2.87e-08,0.6,0.875,1.36e-08,14.5,1.88e-08
6.21e-09,5.43e-11,1.92e-20,1.29e-08,1.15e-20,0.857,3.89e-16,381.0,0.0308,1.07,2.87e-08,0.6,0.875,1.36e-08,25.0,1.88e-08
5.19e-09,1.58e-10,5.4e-19,1.78e-08,3.24e-19,0.827,3.89e-16,110.0,0.0797,1.19,2.87e-08,0.6,0.875,1.36e-08,25.0,5e-08
4.93e-09,1.07e-09,8.42e-17,2.35e-08,5.05e-17,0.787,3.89e-16,15.3,0.147,1.42,2.87e-08,0.6,0.875,1.36e-08,14.5,5e-08
5.25e-09,7.29e-14,1.82e-22,1.71e-08,1.09e-22,1.06,3.89e-16,240000.0,0.0715,1.17,2.87e-08,0.6,1.1,1.36e-08,3.9,7.07e-09
5.52e-09,2.95e-14,1.9599999999999997e-104,1.51e-08,1.18e-104,1.07,3.89e-16,624000.0,0.0505,1.11,2.87e-08,0.6,1.1,1.36e-08,14.5,1.88e-08
5.19e-09,1.05e-13,3.3700000000000003e-22,1.78e-08,2.02e-22,1.05,3.89e-16,164000.0,0.0797,1.19,2.87e-08,0.6,1.1,1.36e-08,25.0,5e-08
1.77e-08,9.04e-06,9.57e-17,1.27e-08,9.57e-17,0.621,3.89e-16,0.00392,0.0285,1.06,2.87e-08,1.0,0.65,1.36e-08,3.9,2.66e-09
1.73e-08,8.25e-06,1.05e-16,1.29e-08,1.05e-16,0.619,3.89e-16,0.00419,0.0308,1.07,2.87e-08,1.0,0.65,1.36e-08,25.0,1.88e-08
2.61e-08,8.96e-06,1.99e-20,1.1e-08,1.99e-20,0.858,3.89e-16,0.00583,0.0167,1.03,2.87e-08,1.0,0.875,1.36e-08,3.9,1e-09
1.77e-08,3.67e-06,2.63e-20,1.27e-08,2.63e-20,0.846,3.89e-16,0.00967,0.0285,1.06,2.87e-08,1.0,0.875,1.36e-08,3.9,2.66e-09
3.14e-08,1.23e-05,2.34e-20,1.07e-08,2.34e-20,0.86,3.89e-16,0.0051,0.015,1.03,2.87e-08,1.0,0.875,1.36e-08,14.5,2.66e-09
1.97e-08,4.91e-06,2.02e-20,1.19e-08,2.02e-20,0.852,3.89e-16,0.00803,0.0228,1.05,2.87e-08,1.0,0.875,1.36e-08,14.5,7.07e-09
2.49e-08,8.16e-06,1.94e-20,1.11e-08,1.94e-20,0.858,3.89e-16,0.00609,0.0173,1.04,2.87e-08,1.0,0.875,1.36e-08,25.0,7.07e-09
1.73e-08,3.38e-06,3.01e-20,1.29e-08,3.01e-20,0.844,3.89e-16,0.0102,0.0308,1.07,2.87e-08,1.0,0.875,1.36e-08,25.0,1.88e-08
1.53e-08,2.21e-06,1.3e-19,1.51e-08,1.3e-19,0.825,3.89e-16,0.0139,0.0505,1.11,2.87e-08,1.0,0.875,1.36e-08,14.5,1.88e-08
2.61e-08,7.36e-08,4.91e-58,1.1e-08,4.91e-58,1.08,3.89e-16,0.709,0.0167,1.03,2.87e-08,1.0,1.1,1.36e-08,3.9,1e-09
3.14e-08,9.48e-08,1.09e-159,1.07e-08,1.09e-159,1.09,3.89e-16,0.662,0.015,1.03,2.87e-08,1.0,1.1,1.36e-08,14.5,2.66e-09
2.49e-08,6.87e-08,0.0,1.11e-08,0.0,1.08,3.89e-16,0.723,0.0173,1.04,2.87e-08,1.0,1.1,1.36e-08,25.0,7.07e-09
1.46e-08,9e-08,4.25e-22,1.71e-08,4.25e-22,1.03,3.89e-16,0.324,0.0715,1.17,2.87e-08,1.0,1.1,1.36e-08,3.9,7.07e-09
1.73e-08,4.66e-08,0.0,1.29e-08,0.0,1.07,3.89e-16,0.74,0.0308,1.07,2.87e-08,1.0,1.1,1.36e-08,25.0,1.88e-08
1.53e-08,5.95e-08,8.029999999999999e-23,1.51e-08,8.029999999999999e-23,1.05,3.89e-16,0.515,0.0505,1.11,2.87e-08,1.0,1.1,1.36e-08,14.5,1.88e-08
1.44e-08,1.05e-07,1.0100000000000002e-21,1.78e-08,1.0100000000000002e-21,1.02,3.89e-16,0.273,0.0797,1.19,2.87e-08,1.0,1.1,1.36e-08,25.0,5e-08
6.15e-08,4.79e-05,2.91e-20,1.07e-08,4.08e-20,0.854,3.89e-16,0.00183,0.015,1.03,2.87e-08,1.4,0.875,1.36e-08,14.5,2.66e-09
3.86e-08,1.85e-05,2.82e-20,1.19e-08,3.95e-20,0.843,3.89e-16,0.00298,0.0228,1.05,2.87e-08,1.4,0.875,1.36e-08,14.5,7.07e-09
8.83e-08,8.21e-05,4.1e-20,1.04e-08,5.74e-20,0.856,3.89e-16,0.00154,0.0133,1.03,2.87e-08,1.4,0.875,1.36e-08,25.0,2.66e-09
4.87e-08,3.15e-05,2.52e-20,1.11e-08,3.53e-20,0.851,3.89e-16,0.00221,0.0173,1.04,2.87e-08,1.4,0.875,1.36e-08,25.0,7.07e-09
3.38e-08,1.23e-05,4.7e-20,1.29e-08,6.57e-20,0.832,3.89e-16,0.00393,0.0308,1.07,2.87e-08,1.4,0.875,1.36e-08,25.0,1.88e-08
3.48e-08,1.35e-05,3.99e-20,1.27e-08,5.58e-20,0.835,3.89e-16,0.00368,0.0285,1.06,2.87e-08,1.4,0.875,1.36e-08,3.9,2.66e-09
3.48e-08,8.12e-06,1.34e-52,1.27e-08,1.88e-52,1.06,3.89e-16,0.00612,0.0285,1.06,2.87e-08,1.4,1.1,1.36e-08,3.9,2.66e-09
3.86e-08,1.1e-05,1.57e-152,1.19e-08,2.2e-152,1.07,3.89e-16,0.00501,0.0228,1.05,2.87e-08,1.4,1.1,1.36e-08,14.5,7.07e-09
2.86e-08,3.62e-06,1.1500000000000002e-21,1.71e-08,1.6100000000000001e-21,1.0,3.89e-16,0.0113,0.0715,1.17,2.87e-08,1.4,1.1,1.36e-08,3.9,7.07e-09
4.87e-08,1.86e-05,1.6100000000000001e-155,1.11e-08,2.2600000000000002e-155,1.08,3.89e-16,0.00375,0.0173,1.04,2.87e-08,1.4,1.1,1.36e-08,25.0,7.07e-09
3.01e-08,4.66e-06,8.029999999999999e-23,1.51e-08,1.1200000000000001e-22,1.03,3.89e-16,0.00921,0.0505,1.11,2.87e-08,1.4,1.1,1.36e-08,14.5,1.88e-08
3.38e-08,7.43e-06,0.0,1.29e-08,0.0,1.06,3.89e-16,0.0065,0.0308,1.07,2.87e-08,1.4,1.1,1.36e-08,25.0,1.88e-08
2.82e-08,3.38e-06,2.86e-21,1.78e-08,4.01e-21,0.988,3.89e-16,0.0119,0.0797,1.19,2.87e-08,1.4,1.1,1.36e-08,25.0,5e-08
6.15e-08,2.82e-05,2.23e-55,1.07e-08,3.1299999999999997e-55,1.08,3.89e-16,0.00312,0.015,1.03,2.87e-08,1.4,1.1,1.36e-08,14.5,2.66e-09
1.46e-07,0.000143,6.68e-20,1.04e-08,1.2e-19,0.851,3.89e-16,0.00113,0.0133,1.03,2.87e-08,1.8,0.875,1.36e-08,25.0,2.66e-09
1.02e-07,8.36e-05,5.61e-20,1.07e-08,1.01e-19,0.848,3.89e-16,0.00135,0.015,1.03,2.87e-08,1.8,0.875,1.36e-08,14.5,2.66e-09
1.02e-07,6.38e-05,1.73e-26,1.07e-08,3.1200000000000003e-26,1.07,3.89e-16,0.00177,0.015,1.03,2.87e-08,1.8,1.1,1.36e-08,14.5,2.66e-09
1.46e-07,0.000109,1.3600000000000002e-26,1.04e-08,2.44e-26,1.08,3.89e-16,0.00148,0.0133,1.03,2.87e-08,1.8,1.1,1.36e-08,25.0,2.66e-09
8.05e-08,4.19e-05,7.879999999999999e-81,1.11e-08,1.42e-80,1.07,3.89e-16,0.00214,0.0173,1.04,2.87e-08,1.8,1.1,1.36e-08,25.0,7.07e-09
6.39e-08,2.46e-05,5.6000000000000005e-80,1.19e-08,1.0100000000000001e-79,1.06,3.89e-16,0.00288,0.0228,1.05,2.87e-08,1.8,1.1,1.36e-08,14.5,7.07e-09
5.59e-08,1.64e-05,6.949999999999999e-219,1.29e-08,1.25e-218,1.04,3.89e-16,0.0038,0.0308,1.07,2.87e-08,1.8,1.1,1.36e-08,25.0,1.88e-08
2.3e-09,4.08e-06,3.23e-09,1.03e-08,6.45e-10,0.198,3.51e-16,0.00564,0.0125,1.03,2.87e-08,0.2,0.2,1.22e-08,14.5,1e-09
6.9e-10,4.72e-07,4.95e-10,1.27e-08,9.9e-11,0.194,3.51e-16,0.0146,0.0285,1.06,2.87e-08,0.2,0.2,1.22e-08,3.9,2.66e-09
1.18e-09,1.58e-06,1.3e-09,1.07e-08,2.61e-10,0.197,3.51e-16,0.00749,0.015,1.03,2.87e-08,0.2,0.2,1.22e-08,14.5,2.66e-09
9.92e-10,1.15e-06,9.79e-10,1.1e-08,1.96e-10,0.197,3.51e-16,0.00863,0.0167,1.03,2.87e-08,0.2,0.2,1.22e-08,3.9,1e-09
1.68e-09,2.69e-06,2.15e-09,1.04e-08,4.3e-10,0.197,3.51e-16,0.00624,0.0133,1.03,2.87e-08,0.2,0.2,1.22e-08,25.0,2.66e-09
5.76e-10,2.35e-07,5.23e-10,1.71e-08,1.05e-10,0.186,3.51e-16,0.0245,0.0715,1.17,2.87e-08,0.2,0.2,1.22e-08,3.9,7.07e-09
9.47e-10,1.05e-06,9.02e-10,1.11e-08,1.8e-10,0.197,3.51e-16,0.00904,0.0173,1.04,2.87e-08,0.2,0.2,1.22e-08,25.0,7.07e-09
7.62e-10,6.31e-07,5.98e-10,1.19e-08,1.2e-10,0.195,3.51e-16,0.0121,0.0228,1.05,2.87e-08,0.2,0.2,1.22e-08,14.5,7.07e-09
6.03e-10,2.87e-07,4.42e-10,1.51e-08,8.84e-11,0.19,3.51e-16,0.021,0.0505,1.11,2.87e-08,0.2,0.2,1.22e-08,14.5,1.88e-08
6.73e-10,4.35e-07,4.74e-10,1.29e-08,9.48e-11,0.194,3.51e-16,0.0155,0.0308,1.07,2.87e-08,0.2,0.2,1.22e-08,25.0,1.88e-08
5.44e-10,1.85e-07,1.49e-09,2.35e-08,2.99e-10,0.171,3.51e-16,0.0294,0.147,1.42,2.87e-08,0.2,0.2,1.22e-08,14.5,5e-08
5.7e-10,2.24e-07,5.74e-10,1.78e-08,1.15e-10,0.184,3.51e-16,0.0255,0.0797,1.19,2.87e-08,0.2,0.2,1.22e-08,25.0,5e-08
2.3e-09,1.26e-09,7.22e-13,1.03e-08,1.44e-13,0.423,3.51e-16,18.3,0.0125,1.03,2.87e-08,0.2,0.425,1.22e-08,14.5,1e-09
6.9e-10,1.99e-10,1.36e-13,1.27e-08,2.72e-14,0.419,3.51e-16,34.7,0.0285,1.06,2.87e-08,0.2,0.425,1.22e-08,3.9,2.66e-09
1.18e-09,5.11e-10,2.83e-13,1.07e-08,5.67e-14,0.422,3.51e-16,23.1,0.015,1.03,2.87e-08,0.2,0.425,1.22e-08,14.5,2.66e-09
1.68e-09,8.4e-10,4.54e-13,1.04e-08,9.07e-14,0.422,3.51e-16,19.9,0.0133,1.03,2.87e-08,0.2,0.425,1.22e-08,25.0,2.66e-09
7.62e-10,2.38e-10,1.49e-13,1.19e-08,2.98e-14,0.42,3.51e-16,32.0,0.0228,1.05,2.87e-08,0.2,0.425,1.22e-08,14.5,7.07e-09
5.76e-10,2.29e-10,3.04e-13,1.71e-08,6.08e-14,0.411,3.51e-16,25.2,0.0715,1.17,2.87e-08,0.2,0.425,1.22e-08,3.9,7.07e-09
9.92e-10,3.85e-10,2.6e-13,1.1e-08,5.2e-14,0.422,3.51e-16,25.8,0.0167,1.03,2.87e-08,0.2,0.425,1.22e-08,3.9,1e-09
6.03e-10,1.86e-10,1.78e-13,1.51e-08,3.56e-14,0.415,3.51e-16,32.5,0.0505,1.11,2.87e-08,0.2,0.425,1.22e-08,14.5,1.88e-08
6.73e-10,1.92e-10,1.36e-13,1.29e-08,2.71e-14,0.419,3.51e-16,35.1,0.0308,1.07,2.87e-08,0.2,0.425,1.22e-08,25.0,1.88e-08
9.47e-10,3.55e-10,2.04e-13,1.11e-08,4.08e-14,0.422,3.51e-16,26.7,0.0173,1.04,2.87e-08,0.2,0.425,1.22e-08,25.0,7.07e-09
